github,message,,,
https://github.com/tats/w3m/commit/8c32ce830c36662f9aa22cc33422e497e695d8ea,Indentation fix,,,
https://github.com/tats/w3m/commit/bfe9ba9275f4cb6b2b23a230b59863658e6851fa,"Merge pull request #103 from Polynomial-C/openssl-1.1_disable_deprecated

Do not use deprecated features with openssl-1.1",,,
https://github.com/tats/w3m/commit/d10007a2c61709a5b8f7ed6a5e9f4a24ac374c92,Do not use deprecated features with openssl-1.1,,,
https://github.com/tats/w3m/commit/169789b1480710712d587d5859fab9d93eb952a2,Update ChangeLog,,,
https://github.com/tats/w3m/commit/dbe0bc2430e19d1208cbd648420301a2d3f892a3,"Merge pull request #99 from domainexpert/noop-check

Added check for : command not producing .gmo file in po/Makefile.in.in",,,
https://github.com/tats/w3m/commit/5b7e7d82041218bc2b6ed0585ae1f6641e027669,Added check for : command not producing .gmo file in po/Makefile.in.in,,,
https://github.com/tats/w3m/commit/4ef1a5f3dfb310562bd9d3c7cc3f9a1b74b7c44d,Update ChangeLog,,,
https://github.com/tats/w3m/commit/73302179ea4119c4908892c0a3e725ab24a420fa,"Respect simple_preserve_space for table cells

Bug-Debian: https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=893902",,,
https://github.com/tats/w3m/commit/bdc549fc516479b54954140e5f031c349664df6f,Update ChangeLog,,,
https://github.com/tats/w3m/commit/2ad8196f6bf4eced618b6832709555c309ca3f98,Update README.img,,,
https://github.com/tats/w3m/commit/3e1499584f4ed1aa36aafceaa898fb4e0360a83a,Update README.dict,,,
https://github.com/tats/w3m/commit/655b39650857bc77e80d02499126ef76aca148bc,Update README.pre_form,,,
https://github.com/tats/w3m/commit/a70109ea7d16686d6e4b492ce674689945cbcf24,Update README.cookie,,,
https://github.com/tats/w3m/commit/602213f45b4e84d6d7c8b319e757445004ed4cc2,Update README.cookie,,,
https://github.com/tats/w3m/commit/ffce48e995a1a8d1f89669af1e52f13068176b77,Update ChangeLog,,,
https://github.com/tats/w3m/commit/303b70fc8f387162a35bb372c910c73cc6880ac8,Update ChangeLog,,,
https://github.com/tats/w3m/commit/4f2be7d71edba728917523ad1c5f9f5b90529106,"Merge pull request #96 from ZhouyangJia/master

Fix crashes when some external APIs fail",,,
https://github.com/tats/w3m/commit/7a49f77b1ec67910214936229ca5305a2fa6e9c8,"Add error handling code for fopen

Check the return code of fopen, and return when it fails.",,,
https://github.com/tats/w3m/commit/996287e2fd03e0050aaaa64398884b1b547a56d0,"Add error handling code for fopen

Check the return value of fopen, and add proper error handling code.",,,
https://github.com/tats/w3m/commit/e0d419f0349b5eb17086e511bacf57b604e96f9f,"Add error handling for chdir

When chdir fails, print error message and exit.",,,
https://github.com/tats/w3m/commit/a58f37c94f118105b21be6323615673cf96535ac,Update ChangeLog,,,
https://github.com/tats/w3m/commit/0ca159fbfe31f3fbec5a05bc31b28d2a3bc69b5c,Update ChangeLog,,,
https://github.com/tats/w3m/commit/e773a0e089276f82c546447c0fd1e6c0f9156628,Update NEWS,,,
https://github.com/tats/w3m/commit/327bb74254bdf0272ad7e6c0e3d237537af57334,Do not remove w3mdict.cgi when "make distclean",,,
https://github.com/tats/w3m/commit/18dcbadf2771cdb0c18509b14e4e73505b242753,Make temporary directory safely when ~/.w3m is unwritable,,,
https://github.com/tats/w3m/commit/b592dac63b39fba505525b0cee1d914182e825ff,"Suppress error messages when ~/.w3m is unwritable

Bug-Debian: https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=871425",,,
https://github.com/tats/w3m/commit/27c8dd77105dced4e6a9dba794f60ce6dfa4d96a,Update ChangeLog,,,
https://github.com/tats/w3m/commit/ce8f3e10907f3535101b2a28e60d83a17f56203f,Update config.* with autotools-dev 20171216.1,,,
https://github.com/tats/w3m/commit/8354763b90490d4105695df52674d0fcef823e92,"Prevent negative indent value in feed_table_block_tag()

Bug-Debian: https://github.com/tats/w3m/issues/88",,,
https://github.com/tats/w3m/commit/707fb45073dda8c04f6e324dbadbabd5d0a18e93,Update ChangeLog,,,
https://github.com/tats/w3m/commit/49d4d1e70f784b6c4d7c4787400f39eee904f145,Doc fix for ssl_forbid_method,,,
https://github.com/tats/w3m/commit/762e28dc89fc80eb806d5da8a11ad05a036347fb,Fix multi-character character constant for ssl_forbid_method,,,
https://github.com/tats/w3m/commit/1b23ebf6449de5975f057ead439cc66041249783,"Extend ssl_forbid_method to disable TLSv1.1

Origin: https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=874218#5",,,
https://github.com/tats/w3m/commit/d7afaf68087bfdeb849799c4c486928077f66d13,"Accept TERM=fbterm

cf. https://bushowhige.blogspot.jp/2015/01/fbterm-w3m-img.html",,,
https://github.com/tats/w3m/commit/eadbfc25563c3ce2dbbeb4d8fbb5081a45754f13,Update ChangeLog,,,
https://github.com/tats/w3m/commit/7fdc83b0364005a0b5ed869230dd81752ba022e8,"Prevent invalid columnPos() call in formUpdateBuffer()

Bug-Debian: https://github.com/tats/w3m/issues/89",,,
https://github.com/tats/w3m/commit/1fd08f383d99e9ffe32f3a336623ceb086eb36b8,"Typo fix in fusage()

Bug-Debian: https://bugs.debian.org/cgi-bin/bugreport.cgi?bug=878106",,,
https://github.com/tats/w3m/commit/ace7655fa99950f6490b69fd6140876d4bcf50f9,"English fix

cf. [emacs-w3m:12706], http://emacs-w3m.namazu.org/ml/msg12598.html",,,
https://github.com/tats/w3m/commit/5d783f243353bba3460f3b5ecd06bd8ceafd7998,Update ChangeLog,,,
https://github.com/tats/w3m/commit/64f5b0d7ca9f9cda6ce10f9cb166baac92f8483d,Merge branch 'master-dai',,,
https://github.com/tats/w3m/commit/57b37c223b7b068a6bdfa8621caa50967cc57336,fix spelling error,,,
https://github.com/tats/w3m/commit/d69111c10189628f02903e076238d7bd390d6a6a,Update ChangeLog,,,
https://github.com/tats/w3m/commit/455224bb5bb91b29e7665af537c5c8950f43030f,"Merge pull request #93 from mackyle/master

correct <base ...> parsing and do not turn a form's GET into POST",,,
https://github.com/gburton/oscommerce2/commit/4b3955088a8a79ab898130eefb6059aa8aa5490b,"Merge pull request #52 from osCommerce/master

Master Merge",,,
https://github.com/gburton/oscommerce2/commit/de0e97d15d43ac6a9a6cfb2847134a82a0148f2b,Simple Language Editor,,,
https://github.com/gburton/oscommerce2/commit/0f3a138c55c10eb3875d5dfcf5f3c09b5fa3877c,"Merge pull request #555 from haraldpdl/db_connection

Db connection",,,
https://github.com/gburton/oscommerce2/commit/76e25afd467569944e0689349047e357dd538e64,new maintenance page; update 404 page,,,
https://github.com/gburton/oscommerce2/commit/aaed00df3aaed67b38005d9dfb38a557a974fa12,check if Session is registered first; check if SEARCH_ENGINE_FRIENDLY_URLS is defined,,,
https://github.com/gburton/oscommerce2/commit/070ad74a7cbe5fc7c4769b7f28904fa7449571bb,throw a custom exception when a connection to the database fails; add $options parameter to disable error logging,,,
https://github.com/gburton/oscommerce2/commit/99fbb604bd1de8d1f13c792d378fd1952f64ca61,"Merge pull request #548 from haraldpdl/jquery

update admin to jQuery 3.1.1; replace deprecated jQuery size() functi�?
https://github.com/gburton/oscommerce2/commit/09de94966155251724a7e3b9248635d1dc275669,update admin to jQuery 3.1.1; replace deprecated jQuery size() function call with .length
https://github.com/gburton/oscommerce2/commit/9d51daa717b05e3130bf74396cc4acc6fd755336,Merge pull request #547 from haraldpdl/v242",,,
,,,,
V242",,,,
https://github.com/gburton/oscommerce2/commit/94c2e4e85f37abddaf3c3de3d014fea35c5f2fb1,update pdf,,,
https://github.com/gburton/oscommerce2/commit/88a6b47788160f196c3d0b82c73f6e5b7a61803b,update changelog,,,
https://github.com/gburton/oscommerce2/commit/1b65e298f1477dfd9986609d4f8ef22886420b4d,"Merge pull request #546 from haraldpdl/GTIN

Gtin",,,
https://github.com/gburton/oscommerce2/commit/09067b6d004aadd42ef061851567579436019431,general updates; language definition update,,,
https://github.com/gburton/oscommerce2/commit/a7a78bdf2a4dc5df8f8d96e5b675dbc415c6a00c,"Merge pull request #545 from haraldpdl/gergely-issue_499

Gergely issue 499",,,
https://github.com/gburton/oscommerce2/commit/12f8b9b2481b354c30fe0376df2f8181f996c23a,fix usage of variable,,,
https://github.com/gburton/oscommerce2/commit/6e652da7775a0116a6dbb7fb7ff9d996dcf3f497,fix variable,,,
https://github.com/gburton/oscommerce2/commit/7984a434779af412a1796d24a6731718527d97db,fix variables,,,
https://github.com/gburton/oscommerce2/commit/459e8480187d90c607c8f18a6e554948123a2c04,revert plain email definitions to original key names; change OSC\OM\Mail::setBody() to accept a text email and form a html version from that if none is provided as a second parameter; add HTML and Plain tabs for email content on the Admin Mail and Admin Newsletters pages,,,
https://github.com/gburton/oscommerce2/commit/414d98db27f6f28c5ef64f247d1c2d089aaa4cc3,"GTIN

Admin Side
Update Shop Side Module
Update DB Schema
Update SQL Installer",,,
https://github.com/gburton/oscommerce2/commit/21012ce6c136413eee9b3e635d50309f7e21e648,Fix notification email email body parts,,,
https://github.com/gburton/oscommerce2/commit/8c6b090791ec7b5bdc533ea24378618139e527bf,Fix line breaks in orders comments html part,,,
https://github.com/gburton/oscommerce2/commit/7ed370cc3db6b9f93188916a0ecc5cc4c4ec1143,Line break fix for HTML part,,,
https://github.com/gburton/oscommerce2/commit/047ceed080b6107dcf10cac2dbcc208dfccae5d3,"Merge branch 'upstream_master' into issue_499

# Conflicts:
#	catalog/admin/mail.php",,,
https://github.com/gburton/oscommerce2/commit/4a0bdfaabbaa3f598936f7b93b3b1e8ac2365d6c,"Merge pull request #543 from haraldpdl/query_fix

remove group by as it's not needed and mysql does not return 0 on ""se�?
https://github.com/gburton/oscommerce2/commit/8826f6b063d10664f0eafca113ce76643cbe71f4,Merge pull request #542 from gburton/Bootstrap_Updates",,,
,,,,
Bootstrap Updates",,,,
https://github.com/gburton/oscommerce2/commit/52bb2dabbc34dc918c285e6a9b2052ed5019b82e,"Merge pull request #541 from haraldpdl/mail_fix

Mail fix",,,
https://github.com/gburton/oscommerce2/commit/d6d0d0edbe0fc4b8f135bb5ac990e33fbe61b7c1,remove group by as it's not needed and mysql does not return 0 on "select count(*) .. group by .." when no records exist. (fix #509),,,
https://github.com/gburton/oscommerce2/commit/bba43d23a153f60b962d6cc09af830ba575e2b9d,Edit newsletter previews and mail parts. Separate plain text line and HTML breaks,,,
https://github.com/gburton/oscommerce2/commit/2f28e8923829b32fc3b4ccfb50267c1d94604327,Admin email fixes,,,
https://github.com/gburton/oscommerce2/commit/810ae4829b5be48c1e4768377d5f60d6b4cbd51c,Fix HTML form tags,,,
https://github.com/phreebooks/PhreeBooksERP/commit/dc7b48f557ca94adcdd5d7a1ec3543ae0afd2e57,Repository Reset,,,
https://github.com/dw/mitogen/commit/59716a878870698cc93e92da3b95ac5711d888ac,"Merge pull request #801 from moreati/0.3.0rc1-release

Prepare 0.3.0rc1 release",,,
https://github.com/dw/mitogen/commit/0aec57e79356915fdd5ba08d793159f1a27b3d3c,Merge branch 'master' into 0.3.0rc1-release,,,
https://github.com/dw/mitogen/commit/1dd330d3a10d504e145ab7a6dfe68be3c2be604b,"Merge pull request #783 from s1113950/fix0.3.0naming

fix 0.3.0-rc.0 version reporting",,,
https://github.com/dw/mitogen/commit/e6892979f0e38c660146e2b9f375c38e176e9916,Merge branch 'master' into fix0.3.0naming,,,
https://github.com/dw/mitogen/commit/a71a2915b82ccff2d0b0cbfbe33e9e70c98cb9c0,change version to having separate tuple entries for each,,,
https://github.com/dw/mitogen/commit/9b1617f26f03d6b90065bbdb71412c216f3c2e1a,Bump version to 0.3.0rc1,,,
https://github.com/dw/mitogen/commit/28ea0067c66f85804aa263f370afae4d08ec040e,"setup: Add long_description, based on README",,,
https://github.com/dw/mitogen/commit/a6387f69a8f387e6e4a2d552b9d10c96da1e34d0,setup: Declare MacOS/OSX support,,,
https://github.com/dw/mitogen/commit/0a28549c47e22b03edeb2a1e5a705916c6a71a94,"setup: Declare supported Python versions (2.4-2.7, 3.6+)",,,
https://github.com/dw/mitogen/commit/737e71202403ef5e7366c25270d9b09910fc1ec6,setup: Update project URL,,,
https://github.com/dw/mitogen/commit/f0ffd1616cd99c4ad99a986cd7e4a75dec2fcf6d,"Declare universal wheel support

This mean the package is single source compatible with Python 2.x and
3.x. There is no need to build separate wheels.",,,
https://github.com/dw/mitogen/commit/c70244cdbad97b0cfa6787a4b3e5c9e279a494e6,"Merge pull request #739 from MetricMike/master

Fixes RuntimeWarning for improper buffering on local connection in Python 3.8+",,,
https://github.com/dw/mitogen/commit/fd8c2d3702b4ea6ea0163e4cbd6fa0367ece6866,Merge branch 'master' into master,,,
https://github.com/dw/mitogen/commit/f835fe3953f9890a61d52ce81fe4395fccf602b4,"Merge pull request #775 from moreati/python-3.9

tests: Add Python 3.9 coverage",,,
https://github.com/dw/mitogen/commit/bce3bab3e866229778e975ba0539111a9f2362af,"Add the msvcrt moduleto the default module deny list

Commit https://github.com/python/cpython/commit/880d42a3b247 (first
released in Python 3.8a0) moved an import of msvcrt from an if <win32>
block, into a try/except block. So now the import is tried even on Linux
or MacOS.

https://docs.python.org/3/library/msvcrt.html is a Windows specific
builtin.",,,
https://github.com/dw/mitogen/commit/ceb0a9446728a7095e2f4ff37159d29cc55f1cad,"Explain why the Python 2.x thread module is blacklisted

Based on the original commit I believe it is only an optimization.
However I could be wrong. I intend to request review of this part.",,,
https://github.com/dw/mitogen/commit/1e72ebaf8bb1d69a4abeb7fea9cac09325681805,"tests: Update test coverage to Python 3.9

The Travis Linux distribution must be upgraded because the Trusty
(Ubuntu 14.04) image does not have Python 3.9. Xenial (Ubuntu 16.04) is
the earliest version that offers Python 3.9.

I have not chosen a later release, in order to aid restoration of Python
2.4 - 2.6 tests.",,,
https://github.com/dw/mitogen/commit/4b39013ef43bd22791bbab870d731e26e7c9b6aa,"tests: Compatiblity shim for threading.Thread.is_alive()

On Python >= 3.8 thread.isAlive() is deprecated (removed in Python 3.9.
On Python <= 2.5 thread.is_alive() isn't present (added in Python 2.6).",,,
https://github.com/dw/mitogen/commit/6b5a46ccd0db58f89d19f5b05fd0f2628b722c44,Fixes RuntimeWarning for improper bufferring on local connection,,,
https://github.com/dw/mitogen/commit/522085ab35009a41f41ce8a17c52b4920dadcdba,"Merge pull request #788 from moreati/tests-resource_intensive-tag

tests: Tag resource intensive tasks, to skip when strategy=linear",,,
https://github.com/dw/mitogen/commit/7cc914536027079005679fa43a8b64c3e5e9e803,Merge branch 'master' into tests-resource_intensive-tag,,,
https://github.com/dw/mitogen/commit/a40f84839d8d1290ba26726347778f85bda256c5,"Merge pull request #797 from moreati/docstrings

tests: docstrings for ci_lib module use in Continuous Integration tests",,,
https://github.com/dw/mitogen/commit/f5b3fab04cbe75077782ec5f917b8799250df7c6,Merge branch 'master' into docstrings,,,
https://github.com/dw/mitogen/commit/1a0951c664d95c7cee0881869c60f4a85db996a9,Merge branch 'master' into tests-resource_intensive-tag,,,
https://github.com/dw/mitogen/commit/ee17634c3b9b290bffb3bd985f2e5c9f948fd1a4,"Merge pull request #790 from moreati/docker-diet

tests: Move test container images to Amazon Elastic Container Registry",,,
https://github.com/dw/mitogen/commit/91117788235d0757bb1cae2ded06dbe98fd784b0,Merge branch 'master' into docker-diet,,,
https://github.com/dw/mitogen/commit/db354df331bc3d3eb895521e0e977c9ad5131d63,Merge branch 'master' into fix0.3.0naming,,,
https://github.com/dw/mitogen/commit/6e0a01f8a04b227c918b31fe3c29720357661bc2,"Merge pull request #782 from moreati/tox

tests: Add unofficial Tox environments for Ansible tests",,,
https://github.com/dw/mitogen/commit/25446cd69814d9c8c10f0d20047af12f3ee47662,"tests: Throttle docker pulls for Ansible tests

I hope this will prevent AWS Elastic Container Registry returning 429:
Too Many Requests error, due to the burst of activity from multiple VMs,
when a CI build begins.",,,
https://github.com/dw/mitogen/commit/99235071a341d80c71612a7680ae93e166217951,tests: docstrings for ci_lib,,,
https://github.com/docker/docker-credential-helpers/commit/38bea2ce277ad0c9d2a6230692b0606ca5286526,"Merge pull request #195 from tiborvass/execabs

Use golang.org/x/sys/execabs",,,
https://github.com/docker/docker-credential-helpers/commit/c9a35c136e2ca933d8e8ad2e35c6a95af4c32735,"Merge pull request #168 from thaJeztah/go_mod

Add go.mod, and vendor wincred v1.1.0",,,
https://github.com/docker/docker-credential-helpers/commit/431b64c7038f24bb6acab53f917ba37566363f14,"Use golang.org/x/sys/execabs

Signed-off-by: Tibor Vass <tibor@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/951b97d7f5b2a4d9036e69e443134be81256c706,"vendor: update wincred to v1.1.0

Signed-off-by: Tibor Vass <tibor@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/f7d32862eb169a05be534f864a247681ba9478af,"Add go.mod, and vendor wincred v1.0.0

Signed-off-by: Sebastiaan van Stijn <github@gone.nl>",,,
https://github.com/docker/docker-credential-helpers/commit/699f1d6790ed651f15e1c65f3747ff0d2567b64c,"Merge pull request #193 from tonistiigi/osx-message

osxkeychain: improve error message for non-interactive sessions",,,
https://github.com/docker/docker-credential-helpers/commit/f4b8a8531ecc88bb8327bc06f6a03ba30da425c7,"osxkeychain: improve error message for non-interactive sessions

Signed-off-by: Tonis Tiigi <tonistiigi@gmail.com>",,,
https://github.com/docker/docker-credential-helpers/commit/f78081d1f7fef6ad74ad6b79368de6348386e591,"Merge pull request #161 from StefanScherer/update-windows-build-2019-pfx

[DESKTOP-1469] Update Windows Authenticode certificate",,,
https://github.com/docker/docker-credential-helpers/commit/4e7d4a98a4225f7f7988498f4784aea1c201e06a,"Update Windows Authenticode pfx

Signed-off-by: Stefan Scherer <stefan.scherer@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/43d1f2919f09348f3f49daca3b2a12cf5c285010,"Merge pull request #159 from guillaumerose/release

Cleanup release process. Create tarballs in Jenkins.",,,
https://github.com/docker/docker-credential-helpers/commit/7b072d4d2efbb133552415632d7b41d903692106,"Merge pull request #160 from ghatwala/master

Attempt to build this package on power",,,
https://github.com/docker/docker-credential-helpers/commit/c0c41f47b2e0bdcfa34855fbe5ddc48a383cbf87,"Attempt to build this package on power

 Adding power support in travis.yml
- Adding ppc64le build and running ""before_script_linux.sh"" on intel only via travis.yml

Signed-off-by: ghatwala <ghatwala@us.ibm.com>",,,
https://github.com/docker/docker-credential-helpers/commit/69fb197018974c1b3843afd61d3d0807e90146ae,"Don’t use binaries built by Travis. Use Jenkins binaries.

Signed-off-by: Guillaume Rose <guillaume.rose@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/86b653a9f1d68695f66a007bb162ced78100b476,"Create tarballs in Jenkins.

Signed-off-by: Guillaume Rose <guillaume.rose@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/88f932172b92e656f7ed9c09ea066eb6874b48f2,"Remove old appveyor configuration

Signed-off-by: Guillaume Rose <guillaume.rose@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/54f0238b6bf101fc3ad3b34114cb5520beb562f5,"Merge pull request #157 from guillaumerose/bump

Bump to 0.6.3",,,
https://github.com/docker/docker-credential-helpers/commit/2bf42cfd474a8b7aca7e73c9443b3bc1322a7128,"Bump to 0.6.3

Signed-off-by: Guillaume Rose <guillaume.rose@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/1c9f7ede70a5ab9851f4c9cb37d317fd89cd318a,"Merge pull request from GHSA-g9w7-h2f5-5vp2

Fix a double free in the List functions",,,
https://github.com/docker/docker-credential-helpers/commit/680ca48e6d4a6539c0c04ccb749d3feded22971a,"Merge pull request #153 from thaJeztah/merge_0.6.2

Merge 'v0.6.2' to master",,,
https://github.com/docker/docker-credential-helpers/commit/f6d426160940703530a7325766d89fda8b550cb4,"Merge 'v0.6.2' to master

Signed-off-by: Sebastiaan van Stijn <github@gone.nl>",,,
https://github.com/docker/docker-credential-helpers/commit/f7555199452d1101f0a11d8753ec5215fba22166,"Merge pull request #148 from guillaumerose/jenkinsfile

Add Jenkinsfile",,,
https://github.com/docker/docker-credential-helpers/commit/11d9f9dba70b9058d5e072e6dbbe6b41863f9bf9,"Add Jenkinsfile

Signed-off-by: Guillaume Rose <guillaume.rose@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/beda055c573157c4cea5c7f5fe8bec04e9061b19,"Merge pull request #145 from ulrich/bump-to-v0.6.2

Bump version to 0.6.2",,,
https://github.com/docker/docker-credential-helpers/commit/22b8706efa72e96101c2ded6932da81415811f52,"Bump version to 0.6.2

Signed-off-by: Ulrich VACHON <ulrich.vachon@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/8a9f93a99ff87f416cc79f267c68151af0026f60,"Bump version to 0.6.2

Signed-off-by: Ulrich VACHON <ulrich.vachon@docker.com>",,,
https://github.com/docker/docker-credential-helpers/commit/063cca0a6dba47b43cb41ac0bad709b0ec5b1433,"Merge pull request #97 from s864372002/hotfix/typo

Typo fixed.",,,
https://github.com/docker/docker-credential-helpers/commit/152d64310be8d97d95533c9fb170b4e07e868ac4,"Merge pull request #139 from ekcasey/server-alias-wincred

make docker-credential-wincred work like docker-credential-osxkeychain",,,
https://github.com/docker/docker-credential-helpers/commit/77e30bd9dd9fb6c73e6448ced55749d7f406f436,"Style fixes - incorporates PR feedback

Signed-off-by: Emily Casey <ecasey@pivotal.io>
Signed-off-by: Danny Joyce <djoyce@pivotal.io>",,,
https://github.com/docker/docker-credential-helpers/commit/74636a1592878b4fa812c2b92cc6615410095e16,"Merge pull request #143 from pgayvallet/osx-list-no-error-on-missing-key

Fix docker-credential-osxkeychain list behaviour in case of missing entry in keychain",,,
https://github.com/docker/docker-credential-helpers/commit/a3c1b5b757478dd230287ffca98c6cf9f0ef8ec8,"Fix imports

Signed-off-by: Emily Casey <ecasey@pivotal.io>",,,
https://github.com/WAVM/WAVM/commit/5ebb8d5d48e7ea58f990d0efb5391d3436ce71ea,Fix error when compiling with LLVM9 on MSVC.,,,
https://github.com/WAVM/WAVM/commit/ba43071b1fc3ba1392b29b4f8d7bf77b33dc7467,Update WAVM to support LLVM 11.,,,
https://github.com/WAVM/WAVM/commit/1e625b61ca2a4acb3e9a7079896e305cb81e2c7a,"Fix compile error when compiling with LLVM 6.
Closes #297.",,,
https://github.com/WAVM/WAVM/commit/4d93f07fdd0a67d29eb09f4ec482b2c08b266132,"Fix growTable with initialElement=nullptr.
Closes #298.",,,
https://github.com/WAVM/WAVM/commit/7eef60bd44247c75fa88c12251587e08c30cf627,Fix C++ embedder examples not counting references to Context/Instance.,,,
https://github.com/WAVM/WAVM/commit/eb181abca6e3540d2e4a7962fb2933f83c20fa7f,Fix throwing exceptions returned by C API host functions.,,,
https://github.com/WAVM/WAVM/commit/dc6fbad32a8e12e592a1a5619c3bc78017530006,"Swap SizeConstraints isSubset function parameters to match isSubtype convention (sub, super).",,,
https://github.com/WAVM/WAVM/commit/6a1b62af3461d4da7b3aaa001f36ec240524e289,Update embedder examples to include examples of marshalling a string into and out of a WebAssembly module.,,,
https://github.com/WAVM/WAVM/commit/4ebc2da1f875ed011edca2df3181719a0049bbeb,Fix clang-format,,,
https://github.com/WAVM/WAVM/commit/64fd096ef7ac5c11cb8f377945b71778072b30bc,"Add optimization for 64-bit memory accesses with offsets:
If the offset is less than the size of the guard region, add the offset after bounds checking the address instead of before, since the offset is guaranteed not to skip past the guard region.",,,
https://github.com/WAVM/WAVM/commit/7b80fd3595ccf43e1f45a2c14e93e2256b9886f9,Add configuration for Visual Studio Chromium plugin indexed search.,,,
https://github.com/WAVM/WAVM/commit/6af447411d008d2c6a0eb265616aec74c2b25594,"Merge the simdBitmask feature flag into the simd flag to reflect the bitmask instructions being merged into the latest SIMD proposal, and remove the orphaned ltzMask flag.",,,
https://github.com/WAVM/WAVM/commit/7af89350947b1a290400c6e49d1d6a096a76d324,"Implement the memory64 proposed WASM extension that adds support for memories with 64-bit ""indices"".
Also implement a hypothetical table64 WASM extension that adds support for tables with 64-bit indices.",,,
https://github.com/WAVM/WAVM/commit/00499dfbe880f564876f8e44b4d6928739990b50,"Recompile zlib example with latest emsdk, and add a cmake test to run it.",,,
https://github.com/WAVM/WAVM/commit/12c06f113e99a11af3b39fc8181056c1a55c27b6,Work around CentOS 7 GLIBC reporting that it's version 2.17 but appearing to have the pthread_attr_getstack fix from glibc 2.27.,,,
https://github.com/WAVM/WAVM/commit/af9a63ce3b4126f625692206b9088423304b4132,Fix formatting,,,
https://github.com/WAVM/WAVM/commit/20d80ca7d65b9319f39829e414246dca6ed7fa71,Work around GLIBC versions older than 2.27 including the guard page in the range returned by pthread_attr_getstack.,,,
https://github.com/WAVM/WAVM/commit/743bd2d76cb68a87345198a8c0ddbea643e9e97a,Apply clang-format,,,
https://github.com/WAVM/WAVM/commit/81225ecd9a8940d064da0010d4d0f25c7f0b61d8,"Only allocate sigaltstack on top of the main thread when WAVM_ENABLE_ASAN=1.
This avoids committing the entire allowed stack.",,,
https://github.com/WAVM/WAVM/commit/97890dcb13fade96f6e03ce1c7f3c6472bb4635e,Recompile WASI test binaries with latest SDK,,,
https://github.com/WAVM/WAVM/commit/70a2a97f16dd3abf4f266f3580dc06791a11c548,"Update Emscripten ABI for latest emsdk, and remove requirement for EMIT_EMSCRIPTEN_METADATA.",,,
https://github.com/WAVM/WAVM/commit/3dc33b4114f8a5c69d5cf79c9f1e054abba9e9eb,Fix valgrind warning about branching on uninitialized value.,,,
https://github.com/WAVM/WAVM/commit/7d865f618cbbb916240b116c64a335ce6ff43abc,GC: Don't transfer roots from imported functions to the instances importing them (#294),,,
https://github.com/WAVM/WAVM/commit/e289ba654fe51655ab080819fd85ed9c936aae6e,"Fix the utf-8 form check issue

From table 3-7 in the Unicode Standard 9.0, the valid range of the
second byte should be [0x80, 0x9F] when the first byte is 0xED

Signed-off-by: Xiaokang Qin <xiaokang.qxk@antgroup.com>",,,
https://github.com/WAVM/WAVM/commit/5b2afdded15f7addc466957e12e4ac95ac24da8c,"Merge latest tests from spec repos:
- Fix WAVM ignoring unused bits of the memory/table type flags. It now throws a serialization exception if any unknown bits are set on load.
- Change serialization of non-standard ExternKind::exceptionType to avoid conflict with a malformed binary test.",,,
https://github.com/WAVM/WAVM/commit/8e56d70164672c687833422595f72612dba1ea18,"Update tests from spec repos, and update WAVM to pass them:
- Serialize extended opcodes as u32 instead of u7.
- Don't allow sign on text format SIMD lane indices.",,,
https://github.com/WAVM/WAVM/commit/e8155f1f3af88b4d08802716a7054950ef18d827,"Fix `isSubtype(ReferenceType, ReferenceType)` getting out of sync with `isSubtype(ValueType, ValueType)`.",,,
https://github.com/WAVM/WAVM/commit/2dc674417a401a4b38fcccabcc7eb137b1796454,Fix unintended switch case fallthrough,,,
https://github.com/WAVM/WAVM/commit/8391678d4ba7efbbe9c6507431601361b946c17c,Fix clang-formatting,,,
https://github.com/WAVM/WAVM/commit/f2790db93015a4fa100bb0a1a709b8e3858725d8,Upgrade xxhash to 0.7.4 and use the XXH3 hash function instead of XXH32/XXH64.,,,
https://github.com/WAVM/WAVM/commit/0a1cc2379fb7b4ffc1ec5aa23f623ad28abfb8ee,Use .tar files for the archive of unreduced fuzz corpora to avoid issues with directories of hundreds of thousands of files,,,
https://github.com/WAVM/WAVM/commit/f1b4debc547785b2ffe791b6fa41d4bec4a873b8,"Update tests from spec repos:
- Remove subtyping from reference-types extension.",,,
https://github.com/WAVM/WAVM/commit/8c5f13842583d1e0b1ca43dab9edf4d93002e018,Fix UBSAN error when compiled with clang 10,,,
https://github.com/WAVM/WAVM/commit/dfea8279b7fa1a83931664a22f66464cb6e70181,"Make wasm_module_new_text produce an error if the input string is not null terminated.
Previously, it added a null terminator to all input strings, which resulted in a lexer error if the input string was already null terminated.
Fixes #264",,,
